"All crash data available using this tool represents reportable data collected from Texas Peace Officer's Crash Reports (CR-3) received and processed by the Texas Department of Transportation (Department) as of 07/11/2018. The Department makes no warranty, representation or guaranty as to the content, accuracy, timeliness or completeness of any of the information provided as a result of your query. Any opinions and conclusions resulting from analysis performed on the crash data must be represented as your own and not those of the State of Texas or the Department. "

"Query Result Counts:"
"Your query returned a total of 20,999 Crashes containing 43,736 Units and 59,316 Persons"

"Query Filters:"
"Crash Year Is In 2015 or 2016 or 2017"
"City Is Equal To Austin"

"Managed Filters:"
"Intersection Related Crashes"

"Crash ID","Crash Severity","Crash Time","Crash Year","Day of Week","Latitude","Longitude","Street Name","Street Number"
"14235603","Possible Injury","1455","2015","Wednesday","30.19295477","-97.77890362","SL0275","NO DATA"
"14298639","Possible Injury","1200","2015","Wednesday","30.32593425","-97.7263457","RM2222","NO DATA"
"14359852","Non-Incapacitating Injury","2047","2015","Wednesday","30.43061683","-97.70081257","SL0001","NO DATA"
"14868419","Not Injured","2149","2015","Wednesday","30.30753477","-97.70656247","E 51ST ST","NO DATA"
"14212322","Non-Incapacitating Injury","0639","2015","Thursday","30.31535477","-97.74160246","W 45TH ST","1400"
"14212323","Non-Incapacitating Injury","0812","2015","Thursday","30.25769664","-97.72901546","COMAL ST","89"
"14212359","Non-Incapacitating Injury","0840","2015","Thursday","30.48794893","-97.77134984","FM0734","NO DATA"
"14212361","Not Injured","0908","2015","Thursday","30.48164496","-97.76707795","FM0734","9498"
"14212364","Non-Incapacitating Injury","1002","2015","Thursday","30.26965478","-97.74485246","W 7TH ST","300"
"14212383","Not Injured","1219","2015","Thursday","30.32273144","-97.74046203","HANCOCK DR","2119"
"14212411","Incapacitating Injury","1450","2015","Thursday","30.42039108","-97.70423126","FM0734","NO DATA"
"14227002","Not Injured","1430","2015","Thursday","30.39111475","-97.72183246","BURNET RD","NO DATA"
"14227013","Not Injured","1700","2015","Thursday","30.26665873","-97.75621312","SL0343","106"
"14227014","Not Injured","2100","2015","Thursday","30.43662475","-97.74099246","QUINN TRL","12900"
"14227015","Not Injured","2351","2015","Thursday","30.38013774","-97.6745064","IH0035","NO DATA"
"14230672","Not Injured","0310","2015","Thursday","30.22104479","-97.77290246","S 1ST ST","4400"
"14233381","Not Injured","1800","2015","Thursday","30.47306688","-97.79883809","US0183","NO DATA"
"14233382","Possible Injury","1831","2015","Thursday","30.47637634","-97.76496051","SH0045","NO DATA"
"14233383","Not Injured","1931","2015","Thursday","30.47939105","-97.80320358","US0183","NO DATA"
"14233385","Possible Injury","2251","2015","Thursday","30.23126479","-97.79192245","VICTORY DR","NO DATA"
"14242861","Possible Injury","1259","2015","Thursday","30.24654478","-97.76924246","W OLTORF ST","1398"
"14243969","Not Injured","1423","2015","Thursday","30.25111478","-97.74912246","CONGRESS AVE S","1299"
"14225517","Not Injured","0920","2015","Friday","30.3218024","-97.68452358","US0290","NO DATA"
"14225518","Possible Injury","1645","2015","Friday","30.32317477","-97.72807245","N LAMAR BLVD","5500"
"14225519","Not Injured","1818","2015","Friday","30.17488205","-97.66960138","EMMA BROWNING AVE","5200"
"14227012","Possible Injury","0748","2015","Friday","30.30034477","-97.71293247","PARKWOOD RD","NO DATA"
"14230675","Not Injured","0715","2015","Friday","30.24981478","-97.73877246","E RIVERSIDE DR","NO DATA"
"14233563","Not Injured","1845","2015","Friday","30.43230224","-97.76565463","US0183","NO DATA"
"14233566","Possible Injury","0824","2015","Friday","30.19226538","-97.83615361","DAVIS LN","3024"
"14233604","Possible Injury","1402","2015","Friday","30.26857741","-97.77734106","SL0001","NO DATA"
"14233605","Not Injured","2050","2015","Friday","30.31499477","-97.73653246","N LAMAR BLVD","NO DATA"
"14233639","Not Injured","1826","2015","Friday","30.22080241","-97.79405864","MANCHACA RD","5098"
"14243120","Not Injured","1406","2015","Friday","30.23229537","-97.72036267","E RIVERSIDE DR","NO DATA"
"14243721","Non-Incapacitating Injury","2212","2015","Friday","30.27724478","-97.77050246","LAKE AUSTIN BLVD","2198"
"14244831","Not Injured","1330","2015","Friday","30.33779476","-97.71894247","N LAMAR BLVD","NO DATA"
"14359850","Unknown","0949","2015","Friday","30.36921476","-97.71066247","MOUNTAIN QUAIL RD","NO DATA"
"14225548","Non-Incapacitating Injury","1140","2015","Saturday","30.14280908","-97.80156074","FM1626","NO DATA"
"14225672","Not Injured","1902","2015","Saturday","30.24843051","-97.76999678","SL0343","2057"
"14227016","Non-Incapacitating Injury","1635","2015","Saturday","30.35181663","-97.74899568","SL0001","NO DATA"
"14227043","Non-Incapacitating Injury","2314","2015","Saturday","30.33437476","-97.69148247","ANDERSON LN E","NO DATA"
"14230889","Not Injured","0122","2015","Saturday","30.24507478","-97.77614246","DEL CURTO RD","2499"
"14233450","Not Injured","1431","2015","Saturday","No Data","No Data","SH0360","NO DATA"
"14233451","Not Injured","1540","2015","Saturday","30.20713479","-97.81549245","W GATE BLVD","NO DATA"
"14235637","Possible Injury","2037","2015","Saturday","30.36370618","-97.69841363","W RUNDBERG LN","NO DATA"
"14237684","Possible Injury","1029","2015","Saturday","30.43536658","-97.76648102","MCNEIL DR","7300"
"14257724","Possible Injury","2252","2015","Saturday","30.31009477","-97.66720248","MANOR RD","NO DATA"
"14359851","Unknown","1246","2015","Saturday","30.35804164","-97.79181102","SL0360","NO DATA"
"14233447","Not Injured","0025","2015","Sunday","30.27169796","-97.73244111","IH0035","NO DATA"
"14233448","Not Injured","0036","2015","Sunday","30.38954926","-97.74504852","US0183","NO DATA"
"14233449","Not Injured","0142","2015","Sunday","30.31304477","-97.73253246","GUADALUPE ST W","4601"
"14233503","Possible Injury","0159","2015","Sunday","30.26813307","-97.74278331","CONGRESS AVE","609"
"14233504","Not Injured","0829","2015","Sunday","30.26122087","-97.7363981","SL0343","NO DATA"
"14233643","Not Injured","1222","2015","Sunday","30.23870609","-97.78922797","SL0343","3785"
"14233648","Possible Injury","1307","2015","Sunday","30.40844996","-97.71596522","SL0001","NO DATA"
"14233696","Non-Incapacitating Injury","1814","2015","Sunday","30.27379661","-97.69507959","OAK SPRINGS DR","3569"
"14237742","Not Injured","1815","2015","Sunday","30.35765768","-97.70008012","SL0275","8835"
"14241417","Not Injured","1600","2015","Sunday","30.23717907","-97.79861994","SL0360","NO DATA"
"14245332","Possible Injury","1318","2015","Sunday","30.40783501","-97.67824554","FM0734","NO DATA"
"14255343","Not Injured","2240","2015","Sunday","30.27832806","-97.73001625","IH0035","NO DATA"
"14221517","Not Injured","1723","2015","Monday","30.26408386","-97.74697337","SL0343","104"
"14222729","Not Injured","2327","2015","Monday","30.23368183","-97.74122189","IH0035","NO DATA"
"14231553","Not Injured","0250","2015","Monday","30.1516648","-97.74225247","WILEY WAY","8700"
"14233681","Non-Incapacitating Injury","1007","2015","Monday","30.26474478","-97.76495246","BARTON SPRINGS RD","NO DATA"
"14233683","Not Injured","0126","2015","Monday","30.46127088","-97.79405249","US0183","NO DATA"
"14233687","Non-Incapacitating Injury","1858","2015","Monday","30.26303981","-97.74318029","SL0343","198"
"14560903","Incapacitating Injury","1225","2015","Monday","30.35334491","-97.70560334","SL0275","8420"
"14221360","Not Injured","0735","2015","Tuesday","30.33740621","-97.75705588","RM2222","3398"
"14221518","Not Injured","1145","2015","Tuesday","30.39425475","-97.74971245","GREAT HILLS TRL","9800"
"14222728","Not Injured","1535","2015","Tuesday","30.44242474","-97.74641245","MCNEIL DR","NO DATA"
"14225275","Not Injured","1605","2015","Tuesday","30.26784918","-97.73387113","IH0035","NO DATA"
"14226535","Not Injured","1908","2015","Tuesday","30.23309964","-97.87529291","US0290","NO DATA"
"14226850","Not Injured","1210","2015","Tuesday","30.2532481","-97.69749171","E 7TH ST","5106"
"14233602","Not Injured","1712","2015","Tuesday","30.24784478","-97.76065246","MARY ST W","900"
"14235107","Possible Injury","1636","2015","Tuesday","30.35972476","-97.73825246","W ANDERSON LN","2924"
"14235140","Not Injured","1731","2015","Tuesday","30.25676478","-97.72361247","ADAM L CHAPA SR ST","101"
"14236942","Unknown","1536","2015","Tuesday","30.29200571","-97.76011227","SL0001","NO DATA"
"14245279","Non-Incapacitating Injury","1738","2015","Tuesday","30.1670448","-97.78851245","W SLAUGHTER LN","NO DATA"
"14245375","Not Injured","1713","2015","Tuesday","30.34400476","-97.67838248","CROSS PARK DR","NO DATA"
"14263573","Possible Injury","1815","2015","Tuesday","30.42434537","-97.67155315","IH0035","NO DATA"
"14266232","Possible Injury","1609","2015","Tuesday","30.19705697","-97.78788087","W WILLIAM CANNON DR","NO DATA"
"14268983","Not Injured","1802","2015","Tuesday","30.37240476","-97.66587248","DESSAU RD","NO DATA"
"14359892","Possible Injury","1524","2015","Tuesday","30.29808456","-97.68709039","MANOR RD","5082"
"14223507","Possible Injury","1114","2015","Wednesday","30.29560477","-97.72339247","E 38TH ST","898"
"14223574","Not Injured","1800","2015","Wednesday","30.28002478","-97.74337246","W 17TH ST","500"
"14226579","Not Injured","1354","2015","Wednesday","30.28793478","-97.74463246","RIO GRANDE ST","2399"
"14232805","Not Injured","1906","2015","Wednesday","30.1428148","-97.77041246","BRADSHAW RD","10199"
"14233691","Possible Injury","1802","2015","Wednesday","30.27242478","-97.74736246","NUECES ST","899"
"14233731","Possible Injury","1948","2015","Wednesday","30.26339563","-97.74449683","SL0343","100"
"14241510","Non-Incapacitating Injury","1712","2015","Wednesday","30.25253869","-97.69242938","SL0111","700"
"14241514","Not Injured","1826","2015","Wednesday","30.39926286","-97.72547898","DOMAIN DR","11307"
"14241556","Not Injured","2143","2015","Wednesday","30.44321082","-97.7442546","MCNEIL DR","6200"
"14266276","Not Injured","1328","2015","Wednesday","30.43820475","-97.76870245","SAN FELIPE BLVD","7908"
"14225551","Possible Injury","0834","2015","Thursday","30.33806476","-97.67646248","CROSS PARK DR","8401"
"14230729","Possible Injury","0432","2015","Thursday","30.35659386","-97.68909455","IH0035","NO DATA"
"14230800","Non-Incapacitating Injury","2156","2015","Thursday","30.21924232","-97.80695409","WEST GATE BLVD","5670"
"14232764","Not Injured","1257","2015","Thursday","30.47556317","-97.76761737","SH0045","NO DATA"
"14233898","Not Injured","0034","2015","Thursday","30.26812478","-97.74663246","W 5TH ST","400"
"14236982","Possible Injury","1851","2015","Thursday","30.1953048","-97.84229244","BRODIE LN","8801"
"14237784","Not Injured","1618","2015","Thursday","30.31224477","-97.73536246","W 45TH ST","800"
"14237785","Not Injured","1705","2015","Thursday","30.43719284","-97.7357522","FM0734","5515"
"14241471","Not Injured","1036","2015","Thursday","30.23105479","-97.75934246","S CONGRESS AVE","3201"
"14241559","Not Injured","1558","2015","Thursday","30.33283681","-97.73562652","RM2222","1713"
"14242862","Not Injured","2125","2015","Thursday","30.23557091","-97.82463074","US0290","NO DATA"
"14243121","Incapacitating Injury","1612","2015","Thursday","30.33489054","-97.740151","RM2222","2100"
"14279398","Possible Injury","1728","2015","Thursday","30.27272478","-97.74845246","W 9TH ST","700"
"14227049","Not Injured","1702","2015","Friday","30.23557091","-97.82463074","US0290","NO DATA"
"14227234","Not Injured","2008","2015","Friday","30.22296847","-97.76391394","US0290","NO DATA"
"14230806","Possible Injury","2051","2015","Friday","30.40599113","-97.71532099","BURNET RD","11949"
"14238056","Non-Incapacitating Injury","1648","2015","Friday","30.3276179","-97.81115444","SL0360","NO DATA"
"14238057","Not Injured","2243","2015","Friday","30.29186415","-97.76016751","SL0001","NO DATA"
"14238599","Possible Injury","2027","2015","Friday","30.44848474","-97.66177247","W PECAN ST","2999"
"14296641","Not Injured","2150","2015","Friday","30.26215478","-97.67944247","THURGOOD AVE","6200"
"14230892","Not Injured","0705","2015","Saturday","30.22490479","-97.70349247","MONTOPOLIS DR","2001"
"14230895","Not Injured","1325","2015","Saturday","30.43082475","-97.70127247","BURNET RD","NO DATA"
"14230973","Not Injured","1712","2015","Saturday","30.23106137","-97.70332453","MARIGOLD TER","6016"
"14230975","Possible Injury","2158","2015","Saturday","30.39832475","-97.71937246","BURNET RD","11335"
"14231587","Not Injured","1907","2015","Saturday","30.24247478","-97.71723247","S PLEASANT VALLEY RD","1009"
"14238055","Possible Injury","1219","2015","Saturday","30.44381563","-97.74232012","FM0734","NO DATA"
"14290388","Not Injured","1413","2015","Saturday","30.1900348","-97.79048245","S 1ST ST","7301"
"14298643","Possible Injury","1734","2015","Saturday","30.40849939","-97.67454184","IH0035","NO DATA"
"14342235","Not Injured","1325","2015","Saturday","30.23527479","-97.76393246","S 1ST ST","3001"
"14359938","Non-Incapacitating Injury","1433","2015","Saturday","30.26370478","-97.74586246","W CESAR CHAVEZ ST","198"
"14228325","Not Injured","1629","2015","Sunday","30.38700373","-97.64846264","FM0734","1700"
"14228480","Not Injured","1934","2015","Sunday","30.39386598","-97.64494185","DESSAU RD","NO DATA"
"14229679","Not Injured","2257","2015","Sunday","30.33655739","-97.75543213","RM2222","NO DATA"
"14230976","Non-Incapacitating Injury","0910","2015","Sunday","30.46906903","-97.79722662","US0183","NO DATA"
"14231045","Not Injured","2300","2015","Sunday","30.39586838","-97.73270756","SL0001","NO DATA"
"14255658","Possible Injury","1527","2015","Sunday","30.24263479","-97.78166245","MANCHACA RD","2903"
"14255659","Non-Incapacitating Injury","1825","2015","Sunday","30.33680692","-97.6955781","US0183","NO DATA"
"14256083","Not Injured","1552","2015","Sunday","30.30390695","-97.71395547","IH0035","NO DATA"
"14256084","Possible Injury","1845","2015","Sunday","30.26812478","-97.74663246","W 5TH ST","400"
"14256085","Not Injured","2259","2015","Sunday","30.26303478","-97.72651247","E 6TH ST","1600"
"14257726","Possible Injury","1411","2015","Sunday","30.22428479","-97.76311246","S CONGRESS AVE","3907"
"14234955","Not Injured","0003","2015","Monday","30.44876511","-97.79048673","US0183","NO DATA"
"14238457","Not Injured","1530","2015","Monday","30.44354341","-97.66788694","IH0035","NO DATA"
"14246469","Not Injured","0859","2015","Monday","30.46632512","-97.80415805","RM0620","NO DATA"
"14257760","Possible Injury","1807","2015","Monday","30.35115318","-97.72039247","W ANDERSON LN","1412"
"14257762","Not Injured","1932","2015","Monday","30.32556534","-97.67331696","US0183","NO DATA"
"14342313","Non-Incapacitating Injury","1820","2015","Monday","30.48761876","-97.77122315","FM0734","NO DATA"
"14230046","Not Injured","0215","2015","Tuesday","30.42920578","-97.78225413","SPICEWOOD SPRINGS RD","8500"
"14231590","Not Injured","1025","2015","Tuesday","30.28876477","-97.74150246","GUADALUPE ST","2429"
"14231591","Possible Injury","1232","2015","Tuesday","30.34129969","-97.76958014","RM2222","4013"
"14232806","Not Injured","1428","2015","Tuesday","30.19459479","-97.78320246","W WILLIAM CANNON DR","304"
"14233130","Non-Incapacitating Injury","1247","2015","Tuesday","30.20336479","-97.79218245","EMERALD FOREST DR","6399"
"14257768","Possible Injury","1617","2015","Tuesday","30.30639477","-97.73586245","GUADALUPE ST","4099"
"14257769","Not Injured","1901","2015","Tuesday","30.1724048","-97.79957245","W SLAUGHTER LN","NO DATA"
"14257771","Non-Incapacitating Injury","2028","2015","Tuesday","30.2767379","-97.67918207","DELANO ST","1352"
"14257772","Not Injured","2148","2015","Tuesday","30.3229176","-97.6940873","ATHLETIC DR","6605"
"14359984","Non-Incapacitating Injury","1645","2015","Tuesday","30.19701479","-97.74423247","TERI RD","NO DATA"
"14233735","Not Injured","1118","2015","Wednesday","30.43079651","-97.70075289","SL0001","NO DATA"
"14233871","Possible Injury","1907","2015","Wednesday","30.38802283","-97.75974894","N CAPITAL OF TEXAS HWY","NO DATA"
"14233952","Possible Injury","2201","2015","Wednesday","30.23765478","-97.72573247","E RIVERSIDE DR","NO DATA"
"14234789","Not Injured","1118","2015","Wednesday","30.36748476","-97.75273246","SPICEWOOD SPRINGS RD","3998"
"14234796","Possible Injury","1218","2015","Wednesday","30.49258714","-97.7731853","FM0734","NO DATA"
"14234805","Not Injured","1910","2015","Wednesday","30.41906535","-97.74684372","US0183","NO DATA"
"14234806","Non-Incapacitating Injury","1755","2015","Wednesday","30.27031478","-97.71512247","ROSEWOOD AVE","2299"
"14234807","Not Injured","1944","2015","Wednesday","30.36023884","-97.7931651","RANCH ROAD 2222","5851"
"14234809","Not Injured","2230","2015","Wednesday","30.42670184","-97.67669745","METRIC BLVD","NO DATA"
"14234810","Not Injured","2238","2015","Wednesday","30.37951833","-97.73790652","US0183","NO DATA"
"14237156","Possible Injury","1702","2015","Wednesday","30.15872477","-97.83342355","FM2304","11125"
"14237162","Not Injured","2123","2015","Wednesday","30.22296815","-97.76391347","US0290","NO DATA"
"14237573","Not Injured","1032","2015","Wednesday","30.22236717","-97.76427389","S CONGRESS AVE","NO DATA"
"14240261","Not Injured","2052","2015","Wednesday","30.23569202","-97.82454164","SL0001","NO DATA"
"14241654","Non-Incapacitating Injury","0601","2015","Wednesday","30.32285612","-97.6586635","SPRINGDALE RD","7900"
"14242864","Not Injured","2001","2015","Wednesday","30.26085741","-97.75852178","SL0343","498"
"14243595","Incapacitating Injury","1300","2015","Wednesday","30.27646478","-97.73818246","E 15TH ST","NO DATA"
"14246472","Not Injured","1758","2015","Wednesday","30.35083993","-97.70915299","SL0275","NO DATA"
"14255420","Not Injured","1849","2015","Wednesday","30.23261511","-97.7937156","US0290","NO DATA"
"14257775","Non-Incapacitating Injury","0730","2015","Wednesday","30.23816479","-97.76212246","S 1ST ST","2701"
"14257777","Not Injured","1913","2015","Wednesday","30.2611817","-97.66756746","BAY CITY BND","6718"
"14257778","Incapacitating Injury","1918","2015","Wednesday","30.27043897","-97.73289554","IH0035","NO DATA"
"14257779","Incapacitating Injury","1940","2015","Wednesday","30.26339563","-97.74449683","SL0343","100"
"14257783","Not Injured","1908","2015","Wednesday","30.41906535","-97.74684372","US0183","NO DATA"
"14258209","Non-Incapacitating Injury","1843","2015","Wednesday","30.1984147","-97.76412733","IH0035","NO DATA"
"14311619","Incapacitating Injury","1312","2015","Wednesday","30.32836069","-97.70282548","CAMINO LA COSTA","905"
"14234813","Non-Incapacitating Injury","0253","2015","Thursday","30.23763363","-97.7388941","IH0035","NO DATA"
"14237342","Non-Incapacitating Injury","0850","2015","Thursday","30.26010326","-97.69386775","SL0111","1100"
"14237344","Non-Incapacitating Injury","0945","2015","Thursday","30.30775477","-97.75160246","JEFFERSON ST","3501"
"14237385","Not Injured","1217","2015","Thursday","30.42141564","-97.71565268","AMHERST DR","12414"
"14237392","Not Injured","1535","2015","Thursday","30.32694608","-97.66935406","US0290","NO DATA"
"14237394","Not Injured","1610","2015","Thursday","No Data","No Data","SL0001","NO DATA"
"14238058","Possible Injury","0707","2015","Thursday","30.26861478","-97.74112246","E 7TH ST","198"
"14238059","Non-Incapacitating Injury","1446","2015","Thursday","30.22698479","-97.70800247","E RIVERSIDE DR","NO DATA"
"14238150","Non-Incapacitating Injury","2012","2015","Thursday","30.18286075","-97.68758605","US0183","4798"
